tw,th,tile_order,intra,hi,pal,pad64,full,name,icon0_80x80_table_score,icon0_80x80_table_neigh,icon0_80x80_table_run,icon0_80x80_table_sobel,icon0_80x80_table_ac16,icon0_80x80_table_n_large,icon0_80x80_table_pepper,icon0_80x80_table_bbox,real80a_score,real80a_neigh,real80a_run,real80a_sobel,real80a_ac16,real80a_n_large,real80a_pepper,real80a_bbox,real80b_score,real80b_neigh,real80b_run,real80b_sobel,real80b_ac16,real80b_n_large,real80b_pepper,real80b_bbox,boot_399x145_score,boot_399x145_neigh,boot_399x145_run,boot_399x145_sobel,boot_399x145_ac16,boot_399x145_n_large,boot_399x145_pepper,boot_399x145_bbox,wx24_score,wx24_neigh,wx24_run,wx24_sobel,wx24_ac16,wx24_n_large,wx24_pepper,wx24_bbox,combined
16,1,row,morton,True,0,True,False,tw16_th1_trow_imorton_hi_pal0_pad64,10.715166387612452,0.9494462025316456,9.20863309352518,1.20609375,0.961328125,5,0.0014265335235378032,0.19921875,4.465036590189873,0.9897943037974684,48.85496183206107,0.1284375,0.98515625,0,0.02,0.1875,11.431415597374588,0.9379746835443038,18.55072463768116,1.01875,0.9271484375,4,0.013477088948787063,0.2125,10.698105364681329,0.9402209568569955,21.531447711202084,0.9288911935009939,0.9252183307823895,4,0.002403846153846154,0.13793103448275862,8.71616802354345,0.8469202898550725,6.9397590361445785,3.0989583333333335,0.75,1,0.0375,0.7916666666666666,9.071339291534498
16,1,row,bup,True,0,True,False,tw16_th1_trow_ibup_hi_pal0_pad64,10.715166387612452,0.9494462025316456,9.20863309352518,1.20609375,0.961328125,5,0.0014265335235378032,0.19921875,4.465036590189873,0.9897943037974684,48.85496183206107,0.1284375,0.98515625,0,0.02,0.1875,11.431415597374588,0.9379746835443038,18.55072463768116,1.01875,0.9271484375,4,0.013477088948787063,0.2125,10.698105364681329,0.9402209568569955,21.531447711202084,0.9288911935009939,0.9252183307823895,4,0.002403846153846154,0.13793103448275862,8.71616802354345,0.8469202898550725,6.9397590361445785,3.0989583333333335,0.75,1,0.0375,0.7916666666666666,9.071339291534498
16,1,row,row,False,32,True,True,tw16_th1_trow_irow_lo_pal32_pad64_full,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.453194069039084,0.9374368605165854,19.963768115942027,0.9302393915824043,0.9263527505176915,5,0.019271948608137045,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.054815922551672
16,1,row,col,False,32,True,True,tw16_th1_trow_icol_lo_pal32_pad64_full,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.453194069039084,0.9374368605165854,19.963768115942027,0.9302393915824043,0.9263527505176915,5,0.019271948608137045,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.054815922551672
16,1,row,morton,False,32,True,True,tw16_th1_trow_imorton_lo_pal32_pad64_full,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.453194069039084,0.9374368605165854,19.963768115942027,0.9302393915824043,0.9263527505176915,5,0.019271948608137045,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.054815922551672
16,1,row,bup,False,32,True,True,tw16_th1_trow_ibup_lo_pal32_pad64_full,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.453194069039084,0.9374368605165854,19.963768115942027,0.9302393915824043,0.9263527505176915,5,0.019271948608137045,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.054815922551672
16,1,row,row,False,32,True,False,tw16_th1_trow_irow_lo_pal32_pad64,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.438019539926252,0.9361019518945035,19.658511722731905,0.9320715582058595,0.9248401908706221,3,0.01699867197875166,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.050263563817822
16,1,row,col,False,32,True,False,tw16_th1_trow_icol_lo_pal32_pad64,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.438019539926252,0.9361019518945035,19.658511722731905,0.9320715582058595,0.9248401908706221,3,0.01699867197875166,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.050263563817822
16,1,row,morton,False,32,True,False,tw16_th1_trow_imorton_lo_pal32_pad64,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.438019539926252,0.9361019518945035,19.658511722731905,0.9320715582058595,0.9248401908706221,3,0.01699867197875166,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.050263563817822
16,1,row,bup,False,32,True,False,tw16_th1_trow_ibup_lo_pal32_pad64,10.7218792637018,0.9468354430379746,9.43952802359882,1.25390625,0.9595703125,5,0.0,0.201875,4.9696355958195735,0.9855221518987342,41.55844155844156,0.15953125,0.976953125,0,0.18840579710144928,0.175,11.13751419877633,0.9374208860759494,17.112299465240643,1.07359375,0.92421875,4,0.04132231404958678,0.2125,10.438019539926252,0.9361019518945035,19.658511722731905,0.9320715582058595,0.9248401908706221,3,0.01699867197875166,0.13793103448275862,8.732484141488687,0.8432971014492754,6.620689655172414,3.267361111111111,0.75,1,0.023255813953488372,0.7916666666666666,9.050263563817822
16,1,row,row,True,64,True,True,tw16_th1_trow_irow_hi_pal64_pad64_full,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.707110862867541,0.939707137471994,21.57963446475196,0.9246564687581021,0.9263167371927613,3,0.0010726736390453205,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.0472073705506
16,1,row,col,True,64,True,True,tw16_th1_trow_icol_hi_pal64_pad64_full,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.707110862867541,0.939707137471994,21.57963446475196,0.9246564687581021,0.9263167371927613,3,0.0010726736390453205,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.0472073705506
16,1,row,morton,True,64,True,True,tw16_th1_trow_imorton_hi_pal64_pad64_full,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.707110862867541,0.939707137471994,21.57963446475196,0.9246564687581021,0.9263167371927613,3,0.0010726736390453205,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.0472073705506
16,1,row,bup,True,64,True,True,tw16_th1_trow_ibup_hi_pal64_pad64_full,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.707110862867541,0.939707137471994,21.57963446475196,0.9246564687581021,0.9263167371927613,3,0.0010726736390453205,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.0472073705506
16,1,row,row,True,64,True,False,tw16_th1_trow_irow_hi_pal64_pad64,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.699293561738939,0.9403166822816683,21.5234375,0.92647135079077,0.9255964706941568,4,0.002131060202450719,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.04486218021202
16,1,row,col,True,64,True,False,tw16_th1_trow_icol_hi_pal64_pad64,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.699293561738939,0.9403166822816683,21.5234375,0.92647135079077,0.9255964706941568,4,0.002131060202450719,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.04486218021202
16,1,row,morton,True,64,True,False,tw16_th1_trow_imorton_hi_pal64_pad64,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.699293561738939,0.9403166822816683,21.5234375,0.92647135079077,0.9255964706941568,4,0.002131060202450719,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.04486218021202
16,1,row,bup,True,64,True,False,tw16_th1_trow_ibup_hi_pal64_pad64,10.713966709628455,0.9495253164556963,9.20863309352518,1.20984375,0.9619140625,5,0.0014285714285714286,0.19921875,4.499353243670885,0.9901898734177215,48.484848484848484,0.1275,0.9859375,0,0.02,0.170625,11.435623578720264,0.9386075949367089,18.55072463768116,1.03671875,0.924609375,5,0.013333333333333334,0.2125,10.699293561738939,0.9403166822816683,21.5234375,0.92647135079077,0.9255964706941568,4,0.002131060202450719,0.13793103448275862,8.34862801098362,0.8233695652173914,6.127659574468085,3.6006944444444446,0.7708333333333334,1,0.05263157894736842,0.7916666666666666,9.04486218021202
